trial,epochs,Min_subtype,Min subclass accuracy,Max_subtype,Max subclass accuracy
4.0,13.0,1.0,0.8338557993730408,5.0,0.9485981308411215
4.0,14.0,1.0,0.8369905956112853,4.0,0.9467455621301775
4.0,15.0,7.0,0.8385416666666666,5.0,0.9392523364485982
4.0,16.0,1.0,0.8307210031347962,5.0,0.9579439252336449
4.0,17.0,1.0,0.8432601880877743,4.0,0.9467455621301775
4.0,18.0,1.0,0.8275862068965517,5.0,0.9579439252336449
4.0,19.0,1.0,0.8025078369905956,5.0,0.9766355140186916
4.0,20.0,1.0,0.8432601880877743,5.0,0.9579439252336449
4.0,21.0,1.0,0.8495297805642633,5.0,0.9439252336448598
4.0,22.0,1.0,0.8181818181818182,4.0,0.965483234714004
4.0,23.0,1.0,0.8557993730407524,0.0,0.9369369369369369
4.0,24.0,7.0,0.84375,5.0,0.9392523364485982
4.0,25.0,1.0,0.8181818181818182,5.0,0.9672897196261683
4.0,26.0,1.0,0.8463949843260188,5.0,0.9439252336448598
4.0,27.0,6.0,0.8229665071770335,3.0,0.9492753623188406
4.0,28.0,1.0,0.8432601880877743,4.0,0.9447731755424064
4.0,29.0,1.0,0.8244514106583072,5.0,0.9672897196261683
4.0,30.0,1.0,0.8119122257053292,4.0,0.965483234714004
4.0,31.0,1.0,0.8181818181818182,4.0,0.965483234714004
4.0,32.0,1.0,0.8275862068965517,5.0,0.9532710280373832
4.0,33.0,1.0,0.8369905956112853,5.0,0.9485981308411215
4.0,34.0,7.0,0.8489583333333334,5.0,0.9439252336448598
4.0,35.0,1.0,0.8150470219435737,4.0,0.9635108481262328
4.0,36.0,1.0,0.8463949843260188,5.0,0.9392523364485982
4.0,37.0,1.0,0.8307210031347962,4.0,0.960552268244576
4.0,38.0,1.0,0.8432601880877743,5.0,0.9439252336448598
4.0,39.0,1.0,0.8369905956112853,5.0,0.9532710280373832
4.0,40.0,1.0,0.8369905956112853,5.0,0.9485981308411215
4.0,41.0,1.0,0.8463949843260188,5.0,0.9485981308411215
4.0,42.0,1.0,0.8244514106583072,4.0,0.9546351084812623
4.0,43.0,6.0,0.8516746411483254,3.0,0.9420289855072463
4.0,44.0,1.0,0.8432601880877743,4.0,0.9447731755424064
4.0,45.0,1.0,0.8401253918495298,5.0,0.9485981308411215
4.0,46.0,1.0,0.8244514106583072,5.0,0.9626168224299065
4.0,47.0,1.0,0.8401253918495298,5.0,0.9579439252336449
4.0,48.0,1.0,0.8338557993730408,4.0,0.9536489151873767
4.0,49.0,6.0,0.8564593301435407,0.0,0.9459459459459459
4.0,50.0,1.0,0.8401253918495298,5.0,0.9532710280373832
4.0,51.0,1.0,0.8307210031347962,5.0,0.9626168224299065
4.0,52.0,1.0,0.8401253918495298,5.0,0.9532710280373832
4.0,53.0,1.0,0.8369905956112853,4.0,0.9457593688362919
4.0,54.0,1.0,0.8307210031347962,5.0,0.9579439252336449
4.0,55.0,1.0,0.8275862068965517,5.0,0.9672897196261683
4.0,56.0,1.0,0.8369905956112853,5.0,0.9532710280373832
4.0,57.0,1.0,0.8432601880877743,4.0,0.9398422090729783
5.0,0.0,1.0,0.8401253918495298,5.0,0.9532710280373832
5.0,1.0,1.0,0.8244514106583072,4.0,0.9644970414201184
5.0,2.0,1.0,0.8275862068965517,4.0,0.960552268244576
5.0,3.0,1.0,0.8401253918495298,3.0,0.9420289855072463
5.0,4.0,1.0,0.8213166144200627,4.0,0.9575936883629191
5.0,5.0,1.0,0.8150470219435737,4.0,0.9595660749506904
5.0,6.0,1.0,0.8369905956112853,5.0,0.9439252336448598
5.0,7.0,1.0,0.8244514106583072,5.0,0.9579439252336449
5.0,8.0,1.0,0.8369905956112853,4.0,0.9516765285996055
5.0,9.0,1.0,0.8275862068965517,5.0,0.9579439252336449
5.0,10.0,1.0,0.8150470219435737,4.0,0.9615384615384616
5.0,11.0,1.0,0.8401253918495298,0.0,0.9369369369369369
5.0,12.0,1.0,0.8307210031347962,4.0,0.9526627218934911
5.0,13.0,1.0,0.8401253918495298,5.0,0.9626168224299065
5.0,14.0,1.0,0.8369905956112853,4.0,0.9506903353057199
5.0,15.0,1.0,0.8369905956112853,5.0,0.9579439252336449
5.0,16.0,1.0,0.8150470219435737,4.0,0.960552268244576
5.0,17.0,1.0,0.8307210031347962,5.0,0.9579439252336449
5.0,18.0,1.0,0.8307210031347962,4.0,0.9585798816568047
5.0,19.0,1.0,0.8369905956112853,5.0,0.9485981308411215
5.0,20.0,1.0,0.8244514106583072,4.0,0.9595660749506904
5.0,21.0,1.0,0.8244514106583072,4.0,0.9595660749506904
5.0,22.0,1.0,0.8181818181818182,5.0,0.9672897196261683
5.0,23.0,1.0,0.8244514106583072,5.0,0.9532710280373832
5.0,24.0,1.0,0.8213166144200627,5.0,0.9626168224299065
5.0,25.0,1.0,0.8369905956112853,5.0,0.9439252336448598
5.0,26.0,1.0,0.8401253918495298,5.0,0.9485981308411215
5.0,27.0,1.0,0.8307210031347962,4.0,0.9566074950690335
5.0,28.0,1.0,0.8275862068965517,5.0,0.9579439252336449
5.0,29.0,1.0,0.8401253918495298,5.0,0.9485981308411215
5.0,30.0,1.0,0.8338557993730408,5.0,0.9532710280373832
5.0,31.0,1.0,0.8275862068965517,5.0,0.9532710280373832
5.0,32.0,1.0,0.8401253918495298,5.0,0.9532710280373832
5.0,33.0,1.0,0.8432601880877743,4.0,0.9378698224852071
5.0,34.0,1.0,0.8307210031347962,5.0,0.9532710280373832
5.0,35.0,1.0,0.8401253918495298,5.0,0.9532710280373832
5.0,36.0,1.0,0.8150470219435737,4.0,0.9585798816568047
5.0,37.0,1.0,0.8369905956112853,5.0,0.9532710280373832
5.0,38.0,1.0,0.8432601880877743,0.0,0.9459459459459459
5.0,39.0,1.0,0.8338557993730408,5.0,0.9485981308411215
5.0,40.0,6.0,0.8373205741626795,0.0,0.9369369369369369
5.0,41.0,1.0,0.8338557993730408,5.0,0.9579439252336449
5.0,42.0,1.0,0.8401253918495298,5.0,0.9392523364485982
5.0,43.0,1.0,0.8181818181818182,5.0,0.9626168224299065
5.0,44.0,1.0,0.8275862068965517,5.0,0.9672897196261683
5.0,45.0,1.0,0.8307210031347962,5.0,0.9532710280373832
5.0,46.0,1.0,0.8244514106583072,4.0,0.9635108481262328
5.0,47.0,1.0,0.8369905956112853,4.0,0.9575936883629191
5.0,48.0,1.0,0.8307210031347962,5.0,0.9532710280373832
5.0,49.0,1.0,0.8463949843260188,4.0,0.9418145956607495
5.0,50.0,1.0,0.8338557993730408,5.0,0.9532710280373832
5.0,51.0,1.0,0.8401253918495298,5.0,0.9579439252336449
5.0,52.0,1.0,0.8401253918495298,5.0,0.9532710280373832
5.0,53.0,1.0,0.8495297805642633,0.0,0.9459459459459459
5.0,54.0,1.0,0.8275862068965517,5.0,0.9626168224299065
5.0,55.0,1.0,0.8526645768025078,5.0,0.9392523364485982
5.0,56.0,1.0,0.8432601880877743,5.0,0.9485981308411215
5.0,57.0,1.0,0.8338557993730408,5.0,0.9579439252336449
6.0,0.0,1.0,0.8401253918495298,5.0,0.9439252336448598
6.0,1.0,1.0,0.8119122257053292,4.0,0.9714003944773175
6.0,2.0,1.0,0.8369905956112853,4.0,0.9575936883629191
6.0,3.0,1.0,0.8338557993730408,5.0,0.9532710280373832
6.0,4.0,1.0,0.8307210031347962,5.0,0.9532710280373832
6.0,5.0,1.0,0.8244514106583072,4.0,0.9664694280078896
6.0,6.0,1.0,0.8369905956112853,5.0,0.9579439252336449
6.0,7.0,1.0,0.8401253918495298,5.0,0.9579439252336449
6.0,8.0,1.0,0.8025078369905956,4.0,0.97534516765286
6.0,9.0,1.0,0.8401253918495298,5.0,0.9485981308411215
6.0,10.0,1.0,0.8463949843260188,5.0,0.9439252336448598
6.0,11.0,1.0,0.8557993730407524,0.0,0.9369369369369369
6.0,12.0,1.0,0.8338557993730408,5.0,0.9579439252336449
6.0,13.0,1.0,0.8557993730407524,5.0,0.9532710280373832
6.0,14.0,1.0,0.8526645768025078,5.0,0.9485981308411215
6.0,15.0,1.0,0.8087774294670846,4.0,0.9674556213017751
6.0,16.0,1.0,0.8338557993730408,5.0,0.9579439252336449
6.0,17.0,1.0,0.8338557993730408,4.0,0.9674556213017751
6.0,18.0,1.0,0.8589341692789969,0.0,0.9369369369369369
6.0,19.0,1.0,0.8338557993730408,5.0,0.9579439252336449
6.0,20.0,1.0,0.8119122257053292,4.0,0.9704142011834319
6.0,21.0,1.0,0.8275862068965517,4.0,0.9585798816568047
6.0,22.0,1.0,0.8244514106583072,4.0,0.9556213017751479
6.0,23.0,1.0,0.8338557993730408,5.0,0.9485981308411215
6.0,24.0,1.0,0.8369905956112853,5.0,0.9532710280373832
6.0,25.0,6.0,0.861244019138756,4.0,0.928007889546351
6.0,26.0,1.0,0.8526645768025078,4.0,0.9477317554240631
6.0,27.0,1.0,0.8369905956112853,4.0,0.9516765285996055
6.0,28.0,6.0,0.8516746411483254,0.0,0.9369369369369369
6.0,29.0,1.0,0.8307210031347962,5.0,0.9626168224299065
6.0,30.0,1.0,0.8244514106583072,4.0,0.9625246548323472
6.0,31.0,6.0,0.84688995215311,0.0,0.9459459459459459
6.0,32.0,1.0,0.8432601880877743,5.0,0.9579439252336449
6.0,33.0,1.0,0.8275862068965517,5.0,0.9579439252336449
6.0,34.0,1.0,0.8119122257053292,5.0,0.9719626168224299
6.0,35.0,1.0,0.8338557993730408,4.0,0.9546351084812623
6.0,36.0,1.0,0.8526645768025078,5.0,0.9626168224299065
6.0,37.0,1.0,0.8526645768025078,5.0,0.9532710280373832
6.0,38.0,1.0,0.8275862068965517,5.0,0.9626168224299065
6.0,39.0,1.0,0.8369905956112853,4.0,0.9536489151873767
6.0,40.0,1.0,0.8181818181818182,5.0,0.9766355140186916
6.0,41.0,1.0,0.8463949843260188,5.0,0.9532710280373832
6.0,42.0,1.0,0.8401253918495298,5.0,0.9532710280373832
6.0,43.0,1.0,0.8526645768025078,0.0,0.9369369369369369
6.0,44.0,1.0,0.8432601880877743,5.0,0.9579439252336449
6.0,45.0,1.0,0.8557993730407524,5.0,0.9439252336448598
6.0,46.0,1.0,0.8526645768025078,4.0,0.9428007889546351
6.0,47.0,1.0,0.8307210031347962,5.0,0.9719626168224299
6.0,48.0,1.0,0.8369905956112853,5.0,0.9532710280373832
6.0,49.0,1.0,0.8495297805642633,5.0,0.9579439252336449
6.0,50.0,1.0,0.8401253918495298,5.0,0.9485981308411215
6.0,51.0,1.0,0.8432601880877743,4.0,0.9585798816568047
6.0,52.0,1.0,0.8495297805642633,5.0,0.9485981308411215
6.0,53.0,1.0,0.8495297805642633,4.0,0.9447731755424064
6.0,54.0,1.0,0.8307210031347962,5.0,0.9626168224299065
6.0,55.0,1.0,0.8432601880877743,5.0,0.9579439252336449
6.0,56.0,1.0,0.8526645768025078,0.0,0.9459459459459459
6.0,57.0,1.0,0.8307210031347962,5.0,0.9579439252336449
7.0,0.0,1.0,0.8463949843260188,5.0,0.9485981308411215
7.0,1.0,1.0,0.8432601880877743,5.0,0.9626168224299065
7.0,2.0,1.0,0.8307210031347962,5.0,0.9626168224299065
