trial,epochs,Min_subtype,Min subclass accuracy,Max_subtype,Max subclass accuracy
2.0,19.0,7.0,0.8125,4.0,0.9497041420118343
2.0,20.0,7.0,0.8125,4.0,0.9497041420118343
2.0,21.0,7.0,0.8125,4.0,0.9497041420118343
2.0,22.0,7.0,0.8125,4.0,0.9497041420118343
2.0,23.0,7.0,0.8125,4.0,0.9506903353057199
2.0,24.0,7.0,0.8125,4.0,0.9506903353057199
2.0,25.0,7.0,0.8125,4.0,0.9506903353057199
2.0,26.0,7.0,0.8125,4.0,0.9506903353057199
2.0,27.0,7.0,0.8125,4.0,0.9497041420118343
2.0,28.0,7.0,0.8125,4.0,0.9497041420118343
2.0,29.0,7.0,0.8125,4.0,0.9497041420118343
2.0,30.0,7.0,0.8125,4.0,0.9497041420118343
2.0,31.0,7.0,0.8125,4.0,0.9497041420118343
2.0,32.0,7.0,0.8125,4.0,0.9497041420118343
2.0,33.0,7.0,0.8125,4.0,0.9497041420118343
2.0,34.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,35.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,36.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,37.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,38.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,39.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,40.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,41.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,42.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,43.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,44.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,45.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,46.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,47.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,48.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,49.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,50.0,7.0,0.8072916666666666,4.0,0.9487179487179487
2.0,51.0,7.0,0.8072916666666666,4.0,0.9497041420118343
2.0,52.0,7.0,0.8072916666666666,4.0,0.9506903353057199
2.0,53.0,7.0,0.8072916666666666,4.0,0.9506903353057199
2.0,54.0,7.0,0.8072916666666666,4.0,0.9506903353057199
2.0,55.0,7.0,0.8072916666666666,4.0,0.9506903353057199
2.0,56.0,7.0,0.8072916666666666,4.0,0.9506903353057199
2.0,57.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,0.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,1.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,2.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,3.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,4.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,5.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,6.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,7.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,8.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,9.0,7.0,0.8072916666666666,4.0,0.9516765285996055
3.0,10.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,11.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,12.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,13.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,14.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,15.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,16.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,17.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,18.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,19.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,20.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,21.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,22.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,23.0,7.0,0.8020833333333334,4.0,0.9506903353057199
3.0,24.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,25.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,26.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,27.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,28.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,29.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,30.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,31.0,7.0,0.8072916666666666,4.0,0.9506903353057199
3.0,32.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,33.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,34.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,35.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,36.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,37.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,38.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,39.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,40.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,41.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,42.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,43.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,44.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,45.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,46.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,47.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,48.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,49.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,50.0,7.0,0.8072916666666666,4.0,0.9497041420118343
3.0,51.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,52.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,53.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,54.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,55.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,56.0,7.0,0.8072916666666666,4.0,0.9487179487179487
3.0,57.0,7.0,0.8072916666666666,4.0,0.9487179487179487
4.0,0.0,7.0,0.8072916666666666,4.0,0.9477317554240631
4.0,1.0,7.0,0.8072916666666666,4.0,0.9477317554240631
4.0,2.0,7.0,0.8072916666666666,4.0,0.9477317554240631
4.0,3.0,7.0,0.8072916666666666,4.0,0.9477317554240631
4.0,4.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,5.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,6.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,7.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,8.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,9.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,10.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,11.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,12.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,13.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,14.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,15.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,16.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,17.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,18.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,19.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,20.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,21.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,22.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,23.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,24.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,25.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,26.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,27.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,28.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,29.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,30.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,31.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,32.0,7.0,0.8072916666666666,4.0,0.9467455621301775
4.0,33.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,34.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,35.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,36.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,37.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,38.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,39.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,40.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,41.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,42.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,43.0,7.0,0.8020833333333334,4.0,0.9467455621301775
4.0,44.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,45.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,46.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,47.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,48.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,49.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,50.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,51.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,52.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,53.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,54.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,55.0,7.0,0.8020833333333334,4.0,0.9477317554240631
4.0,56.0,7.0,0.8020833333333334,4.0,0.9487179487179487
4.0,57.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,0.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,1.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,2.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,3.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,4.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,5.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,6.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,7.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,8.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,9.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,10.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,11.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,12.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,13.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,14.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,15.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,16.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,17.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,18.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,19.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,20.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,21.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,22.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,23.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,24.0,7.0,0.8020833333333334,4.0,0.9497041420118343
5.0,25.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,26.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,27.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,28.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,29.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,30.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,31.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,32.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,33.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,34.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,35.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,36.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,37.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,38.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,39.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,40.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,41.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,42.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,43.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,44.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,45.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,46.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,47.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,48.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,49.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,50.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,51.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,52.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,53.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,54.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,55.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,56.0,7.0,0.8020833333333334,4.0,0.9487179487179487
5.0,57.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,0.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,1.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,2.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,3.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,4.0,7.0,0.8020833333333334,4.0,0.9487179487179487
6.0,5.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,6.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,7.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,8.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,9.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,10.0,7.0,0.8072916666666666,4.0,0.9487179487179487
6.0,11.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,12.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,13.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,14.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,15.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,16.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,17.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,18.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,19.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,20.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,21.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,22.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,23.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,24.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,25.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,26.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,27.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,28.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,29.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,30.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,31.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,32.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,33.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,34.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,35.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,36.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,37.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,38.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,39.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,40.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,41.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,42.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,43.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,44.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,45.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,46.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,47.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,48.0,7.0,0.8072916666666666,4.0,0.9497041420118343
6.0,49.0,7.0,0.8072916666666666,4.0,0.9506903353057199
6.0,50.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,51.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,52.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,53.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,54.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,55.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,56.0,7.0,0.8072916666666666,4.0,0.9516765285996055
6.0,57.0,7.0,0.8072916666666666,4.0,0.9516765285996055
7.0,0.0,7.0,0.8072916666666666,4.0,0.9516765285996055
7.0,1.0,7.0,0.8072916666666666,4.0,0.9516765285996055
7.0,2.0,7.0,0.8125,4.0,0.9516765285996055
7.0,3.0,7.0,0.8125,4.0,0.9516765285996055
7.0,4.0,7.0,0.8125,4.0,0.9516765285996055
7.0,5.0,7.0,0.8125,4.0,0.9516765285996055
